global_step,predictor_x_gap_mse
1,3.3609238516965123e-12
2,3.4000344016910136e-08
3,1.7041963559368666e-08
4,1.142026676852884e-08
5,8.62387498786633e-09
6,6.9543420872041e-09
7,5.8534303105548215e-09
8,5.077014536062262e-09
9,4.501876698636462e-09
10,4.059836891600377e-09
11,3.713091553615688e-09
12,3.433262879142044e-09
13,3.2045780764388897e-09
14,3.0128756492444387e-09
15,2.854056541258716e-09
16,2.720812346784567e-09
17,2.606126935937411e-09
18,2.5084604134745687e-09
19,2.424152003863547e-09
20,2.3513335148384905e-09
21,2.287633434413505e-09
22,2.2324508779868093e-09
23,2.1831343980454535e-09
24,2.1412431555326928e-09
25,2.1043777452749485e-09
26,2.070285633935816e-09
27,2.041396217741733e-09
28,2.0144136941314085e-09
29,1.991230306096149e-09
30,1.97054043299851e-09
31,1.9517333686296626e-09
32,1.9333830309803247e-09
33,1.9184709793527764e-09
34,1.9053860041812563e-09
35,1.8940744440118605e-09
36,1.883252157238829e-09
37,1.8750227151486197e-09
38,1.8663491399314587e-09
39,1.8594626510495513e-09
40,1.8523017897516033e-09
41,1.8452461171722925e-09
42,1.8407577945694514e-09
43,1.83686934905569e-09
44,1.8322184808596387e-09
45,1.8276816768560036e-09
46,1.823406279341057e-09
47,1.8202355537075785e-09
48,1.8170129017971403e-09
49,1.8149846925852274e-09
50,1.8136862874295679e-09
51,1.811383000103437e-09
52,1.8101550074993809e-09
53,1.807845226493085e-09
54,1.8076140298977432e-09
55,1.804963554698935e-09
56,1.8030624556978849e-09
57,1.8027310038655057e-09
58,1.8015240533670416e-09
59,1.8004771948929064e-09
60,1.7975612882795538e-09
61,1.7980426665275361e-09
62,1.7975015761710695e-09
63,1.796800162519013e-09
64,1.7965482762409161e-09
65,1.7968778595023964e-09
66,1.7959984462805445e-09
67,1.7955458327906645e-09
68,1.7949623253928168e-09
69,1.7945216322201436e-09
70,1.7946051888928503e-09
71,1.7938075744884315e-09
72,1.7952591292396658e-09
73,1.795352618945188e-09
74,1.7949243747727224e-09
75,1.7937907786691605e-09
76,1.7938793687100192e-09
77,1.7939510846538592e-09
78,1.7938185313794713e-09
79,1.7945920020942672e-09
80,1.7941376261564637e-09
81,1.7944749761400493e-09
82,1.7930489003704402e-09
83,1.794455292871218e-09
84,1.7948830770886183e-09
85,1.7935972273033998e-09
86,1.7931107423089368e-09
87,1.7926948327787114e-09
88,1.7936159529624045e-09
89,1.7932000199698667e-09
90,1.7925932064418356e-09
91,1.7923338976889828e-09
92,1.7909928333475352e-09
93,1.7906939891227652e-09
94,1.791171934718245e-09
95,1.7923608090606426e-09
96,1.7930091447910962e-09
97,1.7935311397338518e-09
98,1.7926358498422412e-09
99,1.7934910302196272e-09
100,1.7935144079933404e-09
101,1.7938489135225435e-09
102,1.7926713914178705e-09
103,1.7923401045330261e-09
104,1.7934695425905812e-09
105,1.7927245344101994e-09
106,1.7928658698048954e-09
107,1.7927124523410984e-09
108,1.7929314500618166e-09
109,1.7926511131873004e-09
110,1.7933763226245835e-09
111,1.7936146999371014e-09
112,1.7947847113456036e-09
113,1.7940788813735971e-09
114,1.794295669333077e-09
115,1.7934512217533904e-09
116,1.7941299491778318e-09
117,1.793395722662032e-09
118,1.7924337584064671e-09
119,1.7921538204067652e-09
120,1.791627141552267e-09
121,1.7920913316229446e-09
122,1.7912652376518667e-09
123,1.7905021102315651e-09
124,1.791886727311866e-09
125,1.7919636009002494e-09
126,1.7928082281831062e-09
127,1.7926755670755587e-09
128,1.7924985955842302e-09
129,1.792501055273502e-09
130,1.7923049559016583e-09
131,1.792696624212144e-09
132,1.7924353873430287e-09
133,1.792544216657181e-09
134,1.7923194355124648e-09
135,1.7925641173401627e-09
136,1.7931995163530582e-09
137,1.7931378558222567e-09
138,1.7946226132573004e-09
139,1.793870789918515e-09
140,1.7932052620447113e-09
141,1.7926785148756276e-09
142,1.7934433560576492e-09
143,1.7935997903336698e-09
144,1.7930600497283758e-09
145,1.7934899367585864e-09
146,1.793475194189681e-09
147,1.7929732178813712e-09
148,1.793100129388001e-09
149,1.7940068003820428e-09
150,1.7931782191144495e-09
151,1.7937270106490087e-09
152,1.793186364258328e-09
153,1.7931846600553523e-09
154,1.7927071720174403e-09
