global_step,predictor_x_gap_mse
1,3.3609238516965123e-12
2,3.400018894381466e-08
3,1.704146826389355e-08
4,1.1420567534698718e-08
5,8.62443274302057e-09
6,6.954310308657591e-09
7,5.853359281618613e-09
8,5.076958840541085e-09
9,4.501820688668609e-09
10,4.0594760106105035e-09
11,3.7132901706063447e-09
12,3.432995288040185e-09
13,3.2044635945355686e-09
14,3.012085047658766e-09
15,2.8539505236442574e-09
16,2.720081410054646e-09
17,2.6057688890840877e-09
18,2.508490802284638e-09
19,2.4240876318137284e-09
20,2.3509331625560996e-09
21,2.287912253991827e-09
22,2.232242668842765e-09
23,2.1833304836389208e-09
24,2.140948821822444e-09
25,2.104421910914654e-09
26,2.0713361925359904e-09
27,2.041375808798189e-09
28,2.0148947056340513e-09
29,1.9911927470941485e-09
30,1.9705084783254083e-09
31,1.951475503500038e-09
32,1.9327961192652815e-09
33,1.918650712332209e-09
34,1.905859395562071e-09
35,1.8945011577894308e-09
36,1.8832430523489786e-09
37,1.8750769503948344e-09
38,1.866323813149894e-09
39,1.8589938199863412e-09
40,1.8527847127897156e-09
41,1.845643999652941e-09
42,1.8402924017770226e-09
43,1.837160411856246e-09
44,1.8322692589019247e-09
45,1.8275450099252864e-09
46,1.8232702738979348e-09
47,1.8202297995467112e-09
48,1.8172357698065913e-09
49,1.814985231627442e-09
50,1.8135887684392236e-09
51,1.811158876688275e-09
52,1.8108200131142101e-09
53,1.8075678615194576e-09
54,1.8074845917329343e-09
55,1.8051564842165557e-09
56,1.802722432406005e-09
57,1.8027870992682928e-09
58,1.8019073996245316e-09
59,1.800177837553054e-09
60,1.7975393900108672e-09
61,1.7983739699153573e-09
62,1.797926437904556e-09
63,1.79668843708303e-09
64,1.7966858337300742e-09
65,1.7968805705975509e-09
66,1.79628191094219e-09
67,1.7959622039023277e-09
68,1.7951058394047345e-09
69,1.7945620605476954e-09
70,1.7944498172677142e-09
71,1.7941386838098836e-09
72,1.7954613779407581e-09
73,1.794339835102335e-09
74,1.7952289782800339e-09
75,1.7942465698921916e-09
76,1.7940756641418033e-09
77,1.7941400516949032e-09
78,1.7938872351838443e-09
79,1.7947849393804864e-09
80,1.793939067723913e-09
81,1.7941405582320263e-09
82,1.7929267235095282e-09
83,1.7943694172197802e-09
84,1.7947301047415423e-09
85,1.793703826411356e-09
86,1.7929775814827197e-09
87,1.793065580748362e-09
88,1.7936931082442e-09
89,1.7931348610419609e-09
90,1.7932417771987446e-09
91,1.792407219602168e-09
92,1.791187983924646e-09
93,1.7910512486479153e-09
94,1.7913343364987864e-09
95,1.7923242449615903e-09
96,1.793034504590843e-09
97,1.7934022289895119e-09
98,1.7924652960231473e-09
99,1.7929365011060374e-09
100,1.7933665068003408e-09
101,1.7932609298695839e-09
102,1.7923905933026561e-09
103,1.7917587340618658e-09
104,1.7935352787955686e-09
105,1.7924875259980326e-09
106,1.792910101249736e-09
107,1.7928517906612846e-09
108,1.7928350547449058e-09
109,1.7933624220570868e-09
110,1.7933521370535556e-09
111,1.7929669516877528e-09
112,1.7946292610134646e-09
113,1.7941209165508036e-09
114,1.793921940983814e-09
115,1.7934555858743533e-09
116,1.7943317281596576e-09
117,1.7932622625805357e-09
118,1.7928921661198318e-09
119,1.792072127238246e-09
120,1.7916754502617884e-09
121,1.791807346953932e-09
122,1.791477860741415e-09
123,1.7908075261149849e-09
124,1.7919024399623032e-09
125,1.7917752247563958e-09
126,1.793194248985357e-09
127,1.7930709907277158e-09
128,1.7927780863185426e-09
129,1.7928382526195185e-09
130,1.7921939962249007e-09
131,1.792275700872845e-09
132,1.792377625797361e-09
133,1.7922635075534383e-09
134,1.7921969939276454e-09
135,1.7926850927562437e-09
136,1.793063227783968e-09
137,1.7934817654089399e-09
138,1.7943035541387728e-09
139,1.793930283188037e-09
140,1.7932131716276982e-09
141,1.7926008399376972e-09
142,1.7939037597225355e-09
143,1.7931266488307696e-09
144,1.7931557679008098e-09
145,1.7936382519029326e-09
146,1.7931994764652558e-09
147,1.792823477275066e-09
148,1.7927324786444528e-09
149,1.7936671834805906e-09
150,1.793491627835833e-09
151,1.7932432082046282e-09
152,1.7931961094007498e-09
153,1.7931643735701658e-09
154,1.792426566598655e-09
155,1.7925017774161618e-09
156,1.7929263825573384e-09
157,1.792330063933069e-09
158,1.7933217824197982e-09
159,1.7938047686166441e-09
160,1.7934615730131312e-09
161,1.7934555593461216e-09
162,1.7926668055006706e-09
163,1.7932759397348697e-09
164,1.7944037861527772e-09
165,1.7945095485469178e-09
166,1.7947893618951692e-09
167,1.7938736903540306e-09
168,1.7936667770881979e-09
169,1.7937700298216932e-09
170,1.793290378090887e-09
171,1.792653702542217e-09
172,1.792333178376963e-09
173,1.7938720885292267e-09
174,1.7932721996697782e-09
175,1.7955956727049205e-09
176,1.7941537199162822e-09
177,1.793944095915414e-09
178,1.7950973023524238e-09
179,1.7939334581334669e-09
180,1.7944773534623183e-09
181,1.7939906726441641e-09
182,1.7935185858292325e-09
183,1.7935055085391171e-09
184,1.7948244660967854e-09
185,1.7936485668048945e-09
186,1.7936994008055285e-09
187,1.7931532902302004e-09
188,1.7942476593532775e-09
189,1.7938803692117988e-09
190,1.7939999319978266e-09
191,1.7940071187522624e-09
192,1.793846930311194e-09
193,1.7937995191105131e-09
194,1.7941378466405039e-09
195,1.7940491974209379e-09
196,1.793773117171249e-09
197,1.7936132410592576e-09
198,1.794043231908913e-09
199,1.7923236496150324e-09
200,1.793261233493126e-09
201,1.79296082690996e-09
202,1.7931181858422134e-09
203,1.7939734248743933e-09
204,1.7947353359453712e-09
205,1.7940438593091503e-09
206,1.7927942698177382e-09
207,1.7941471335319976e-09
208,1.7933281885370536e-09
209,1.79310375412653e-09
210,1.793319096818978e-09
211,1.7922894618582084e-09
212,1.79327682558656e-09
213,1.7931561298887417e-09
214,1.7928784577970134e-09
215,1.7926239515582953e-09
216,1.7926500890627045e-09
217,1.7924061005133665e-09
218,1.7916709219163825e-09
219,1.7912593179946898e-09
220,1.79159292118563e-09
221,1.7917884642196543e-09
222,1.7914554632787795e-09
223,1.7916815755081038e-09
224,1.792568411399665e-09
225,1.7931136206626211e-09
226,1.7931768754189122e-09
227,1.7925566449958485e-09
228,1.792745527637401e-09
229,1.793646183460245e-09
230,1.7932748259269095e-09
231,1.7926994411959187e-09
232,1.7926421954130577e-09
233,1.7926941775017813e-09
234,1.7928804367913784e-09
235,1.7941434230783707e-09
236,1.7943269855651933e-09
237,1.7949682257900078e-09
238,1.7943363233552122e-09
239,1.7934244617859487e-09
240,1.7940635751414928e-09
241,1.793621049494711e-09
242,1.7939785759705612e-09
243,1.7940268713185403e-09
244,1.7939063692185704e-09
245,1.7937998682737402e-09
246,1.794248841993206e-09
247,1.7938785631351144e-09
248,1.7918582012046505e-09
249,1.7926226589467884e-09
250,1.7939284334500108e-09
251,1.7941897510715958e-09
252,1.7935316513303128e-09
253,1.7933940143829714e-09
254,1.7931394804164695e-09
255,1.7939478076155373e-09
256,1.7941853768996074e-09
257,1.7943902014135376e-09
258,1.7936944068546762e-09
259,1.7933627298198778e-09
260,1.7936829478939722e-09
261,1.7930912757937088e-09
262,1.7935241080305048e-09
263,1.7939559615323085e-09
264,1.794831161225808e-09
265,1.7940000296114815e-09
266,1.795174054779096e-09
267,1.7938320277467901e-09
268,1.7939270479280773e-09
269,1.7934560062373942e-09
270,1.7937053348253528e-09
271,1.7932324589493282e-09
272,1.7929449896196236e-09
273,1.7929456528775876e-09
274,1.793151433809093e-09
275,1.7942198159085571e-09
276,1.79390588314482e-09
277,1.7949189059900322e-09
278,1.7945301368353451e-09
279,1.7941140957737212e-09
280,1.7941012027899694e-09
281,1.793254014397741e-09
282,1.7931813416862304e-09
283,1.7932799472001494e-09
284,1.793262028720401e-09
285,1.7943656810710246e-09
286,1.792514318309056e-09
287,1.7921984264686528e-09
288,1.7929949051829333e-09
289,1.7925606409218734e-09
290,1.7934929893552785e-09
291,1.7936130740233759e-09
292,1.7936310176883294e-09
293,1.7934526044341286e-09
294,1.7941933759899495e-09
295,1.7933507268962208e-09
296,1.793817610433486e-09
297,1.7936254924485852e-09
298,1.7944493451461345e-09
299,1.7951633098786552e-09
300,1.793908680470063e-09
301,1.7928944804438088e-09
302,1.7933976126302296e-09
303,1.7932654169258745e-09
304,1.7932300279613033e-09
305,1.7933048835496233e-09
306,1.7930536762820748e-09
307,1.792704852563651e-09
308,1.793210481586391e-09
309,1.7925740411962729e-09
310,1.7933023038398348e-09
311,1.7935762160829293e-09
312,1.7939675812421913e-09
313,1.7952383416019576e-09
314,1.7948363557351985e-09
315,1.7946334587984235e-09
316,1.79374553460892e-09
317,1.7935579200045021e-09
318,1.793116170499392e-09
319,1.7938089686787516e-09
320,1.7947025289054427e-09
321,1.7935373532087523e-09
322,1.7941237388341064e-09
323,1.7937443972492458e-09
324,1.794607796511768e-09
325,1.7957465475428801e-09
326,1.7951677002426832e-09
327,1.7945544587169004e-09
328,1.7960103833958305e-09
329,1.7949572185801674e-09
330,1.7938799375955714e-09
331,1.7946660074189047e-09
332,1.7945234119931564e-09
333,1.7939607782008284e-09
334,1.7935011526196167e-09
335,1.793214118290008e-09
336,1.7946610175773537e-09
337,1.7939720091308532e-09
338,1.79429498966898e-09
339,1.7938288253691718e-09
340,1.7937618654395104e-09
341,1.7933977676672572e-09
342,1.7939490884512928e-09
343,1.7948032836438714e-09
344,1.7961862040971606e-09
345,1.7947187773403262e-09
346,1.7946057233825647e-09
347,1.7939235062656361e-09
348,1.7943186913000554e-09
349,1.7939355947571109e-09
350,1.7940996812381573e-09
351,1.7941682368067766e-09
352,1.7944930779660507e-09
353,1.7943214441993125e-09
354,1.794700143486064e-09
355,1.7948711741272124e-09
356,1.7928952155916566e-09
357,1.792597891558811e-09
358,1.7926345461248812e-09
359,1.7925625552683305e-09
360,1.7917856496246829e-09
361,1.7920058707358546e-09
362,1.7919132903204225e-09
363,1.791251958254187e-09
364,1.7916913195237697e-09
365,1.7909300081198397e-09
366,1.7923140879777529e-09
367,1.7913277524900183e-09
368,1.7921715763702157e-09
369,1.792652062288965e-09
370,1.7926183131803054e-09
371,1.793453957896728e-09
372,1.792995239178907e-09
373,1.7931452463173207e-09
374,1.7935410323982156e-09
375,1.7930269525429677e-09
376,1.7930834421777455e-09
377,1.7936231670164213e-09
378,1.7949591264390239e-09
379,1.7937715217914303e-09
380,1.7946305303297642e-09
381,1.7940036040430685e-09
382,1.7950485782312844e-09
383,1.7949492830546535e-09
384,1.7952214495726762e-09
385,1.7948739725230286e-09
386,1.7938521694847973e-09
387,1.795189091307108e-09
388,1.7946060313768313e-09
389,1.7962806953723901e-09
390,1.7941311850089225e-09
391,1.79511356763928e-09
392,1.7947452775598959e-09
393,1.794549576610184e-09
394,1.7947278637453002e-09
395,1.794621741712327e-09
396,1.7949430408114606e-09
397,1.7950216544941936e-09
398,1.7938877033022268e-09
399,1.7931631826321546e-09
400,1.7932725236782455e-09
401,1.793345740197793e-09
402,1.7936828145549857e-09
403,1.793396282113208e-09
404,1.793305016513838e-09
405,1.7936272298841122e-09
406,1.7935999202651852e-09
407,1.793709380565977e-09
408,1.7929415608760605e-09
409,1.7932257485623538e-09
410,1.793775384836326e-09
411,1.793009990902603e-09
412,1.7924852006949525e-09
413,1.792692022495587e-09
414,1.792941850310057e-09
415,1.7926885922246248e-09
416,1.7922029759524776e-09
417,1.7926508278776196e-09
418,1.793051895207342e-09
419,1.7930899002566121e-09
420,1.7929740537079534e-09
421,1.7933007957627e-09
422,1.7928450502936728e-09
423,1.7929376240331883e-09
424,1.7929954275521708e-09
425,1.7926840449599553e-09
426,1.7921318154005302e-09
427,1.7910985902070587e-09
428,1.7929568704705195e-09
429,1.7935339757184288e-09
430,1.792902568281965e-09
431,1.7939925970407088e-09
432,1.7939313197917946e-09
433,1.7935658304285899e-09
434,1.793952357562025e-09
435,1.7933560281991744e-09
436,1.7931033480321859e-09
437,1.7932398910154736e-09
438,1.7926073028492452e-09
439,1.7924418807743068e-09
440,1.7920996958934186e-09
441,1.7925330458710963e-09
442,1.7929192718227705e-09
443,1.7930510788348377e-09
444,1.7920650243293894e-09
445,1.7936298346226101e-09
446,1.7924790772876605e-09
447,1.792767667364114e-09
448,1.7921233684037707e-09
449,1.791511883756483e-09
450,1.7926648042373205e-09
451,1.7934373151476214e-09
452,1.7938103802939705e-09
453,1.7953498929901249e-09
454,1.7946532390746911e-09
455,1.7933207171832596e-09
456,1.7932581155395414e-09
457,1.7939120049202037e-09
458,1.7922548332395082e-09
459,1.7926598792364105e-09
460,1.792820500480056e-09
461,1.7921829444914565e-09
462,1.7924611013852442e-09
463,1.7928738428831175e-09
464,1.7937517236750244e-09
465,1.7928940567220878e-09
466,1.7928944520626584e-09
467,1.7932084117249102e-09
468,1.793699932033809e-09
469,1.7927914436634026e-09
470,1.7928641729830022e-09
471,1.7928774063364325e-09
472,1.7932925776019608e-09
473,1.792448978378209e-09
474,1.7920538627974e-09
475,1.7924121290898908e-09
476,1.7920258526117e-09
477,1.792739396396666e-09
478,1.79272526176726e-09
479,1.7922190960431352e-09
480,1.7925144722464876e-09
481,1.7942663928292938e-09
482,1.7932574977302192e-09
483,1.7935035043741802e-09
484,1.7937425529804867e-09
485,1.7935231876064484e-09
486,1.7938929681748734e-09
487,1.7952647494605313e-09
488,1.794607125155009e-09
489,1.7937523508034247e-09
490,1.7940372085947354e-09
491,1.7933354482714656e-09
492,1.7924830148623674e-09
493,1.7936724816926255e-09
494,1.7919211659843165e-09
495,1.791829379996788e-09
496,1.792605153323604e-09
497,1.7912945035413766e-09
498,1.7917059619523195e-09
499,1.7915239389082103e-09
500,1.7908317587690646e-09
501,1.7915834751069338e-09
502,1.7917114319682545e-09
503,1.7918977639823795e-09
504,1.7926173626710286e-09
505,1.7920118306653671e-09
506,1.7931639393405768e-09
507,1.7924824623374064e-09
508,1.7928614267461584e-09
509,1.7925231753280726e-09
510,1.7923818326044785e-09
511,1.7920096080477415e-09
512,1.7912472759388272e-09
513,1.7912172408741817e-09
514,1.7914899868124084e-09
515,1.7913168280937314e-09
516,1.791706078744111e-09
517,1.792959370133905e-09
518,1.7937862464421106e-09
519,1.793360435622287e-09
520,1.7930697912426124e-09
521,1.7930228223431382e-09
522,1.7934071422703446e-09
523,1.792315725863623e-09
524,1.7935936472252707e-09
525,1.7927099732666737e-09
526,1.7919902798535062e-09
527,1.7914416666136131e-09
528,1.7925000039916903e-09
529,1.7925845707822706e-09
530,1.792224211315966e-09
531,1.7922013977042854e-09
532,1.7924860231999434e-09
533,1.791575646231941e-09
534,1.7923880316183402e-09
535,1.7931670309951633e-09
536,1.7936958286328104e-09
537,1.7926671050454492e-09
538,1.7925439229085558e-09
539,1.7938987289159576e-09
540,1.7931882516732302e-09
541,1.794022395536973e-09
542,1.7922515063373396e-09
543,1.793304405849231e-09
544,1.7928852790724343e-09
545,1.793300058140892e-09
546,1.7945024294129408e-09
547,1.7936865143260913e-09
548,1.7931487907269269e-09
549,1.794853927568079e-09
550,1.7933620557262233e-09
551,1.7935887450610876e-09
552,1.7928029622966246e-09
553,1.7931335886895367e-09
554,1.7924832289201878e-09
555,1.7935627499043967e-09
556,1.7945885018672091e-09
557,1.7950387603369252e-09
558,1.7941575245817706e-09
559,1.7942513271387324e-09
560,1.7927287032300914e-09
561,1.793941994618375e-09
562,1.7935092412574207e-09
563,1.7941750421024914e-09
564,1.7932909430019873e-09
565,1.793725397168053e-09
566,1.793719097473635e-09
567,1.7934515969379907e-09
568,1.79341003370871e-09
569,1.7935662871856216e-09
570,1.7939749785094092e-09
571,1.7929579916210142e-09
572,1.7930857688728397e-09
573,1.7934874540779816e-09
574,1.792976919916128e-09
575,1.7924970895323737e-09
576,1.7926136708403136e-09
577,1.7938641522329624e-09
578,1.7944192757210348e-09
579,1.7942431289212228e-09
580,1.7947587385027637e-09
581,1.7944880814668336e-09
582,1.7951420287522388e-09
583,1.7943798494104003e-09
584,1.7947299659181957e-09
585,1.7944629913860742e-09
586,1.7937168514538054e-09
587,1.7940595504765437e-09
588,1.7943526551518605e-09
589,1.7953448763083892e-09
590,1.7934097116679866e-09
591,1.793082274204685e-09
592,1.7945486886831838e-09
593,1.794400593272073e-09
594,1.7948444941595912e-09
595,1.7937966964347696e-09
596,1.7937791079318739e-09
597,1.7943302536256164e-09
598,1.7936169166495392e-09
599,1.793082546385617e-09
600,1.7939214695786438e-09
601,1.79556518606579e-09
602,1.795571809787877e-09
603,1.79577944648232e-09
604,1.7949197416886236e-09
605,1.794237174776733e-09
606,1.7947251238319773e-09
607,1.7949743356946173e-09
608,1.7948215766631964e-09
609,1.7950522102668808e-09
610,1.7948392985380333e-09
611,1.7954126774507574e-09
612,1.7959513772788673e-09
613,1.7955741482386842e-09
614,1.7953400119308629e-09
615,1.7952111511706477e-09
616,1.7947332109808793e-09
617,1.7940719435601824e-09
618,1.7935393608488158e-09
619,1.7926983029314066e-09
620,1.7910431396277352e-09
621,1.7920685394865778e-09
622,1.7917370350713834e-09
623,1.7909130530204524e-09
624,1.7912562901762586e-09
625,1.7918859888675538e-09
626,1.7921144892350313e-09
627,1.7914190191848098e-09
628,1.7906960178923184e-09
629,1.79146380518129e-09
630,1.7923974965249594e-09
631,1.7917331399772212e-09
632,1.7920622061980372e-09
633,1.7928257675432588e-09
634,1.7926652697550147e-09
635,1.7927117610552437e-09
636,1.7927004910305687e-09
637,1.792979101536317e-09
638,1.7927548148825866e-09
639,1.7930606467704338e-09
640,1.7930304091260224e-09
641,1.793948942102233e-09
642,1.7925407009181873e-09
643,1.7929168678161263e-09
644,1.7935315358784267e-09
645,1.7933704696328973e-09
646,1.7945138083974555e-09
647,1.7940353734731244e-09
648,1.7942582693593357e-09
649,1.7946707169436171e-09
650,1.7939773865858341e-09
651,1.7929547342029314e-09
652,1.793906555293219e-09
653,1.7939947002111943e-09
654,1.793660506456545e-09
655,1.7953918470616403e-09
656,1.7940494417109991e-09
657,1.7937697102968156e-09
658,1.7936567102033526e-09
659,1.7930099513233196e-09
660,1.7927336144826907e-09
661,1.7932340972265878e-09
662,1.7936530482267926e-09
663,1.7941132965183498e-09
664,1.7945164665878108e-09
665,1.7946008203508817e-09
666,1.793772539610082e-09
667,1.7942674413458202e-09
668,1.7923146768405534e-09
669,1.792846269644993e-09
670,1.7931244336666662e-09
671,1.7923137061266842e-09
672,1.7927546064521753e-09
673,1.7933889516926434e-09
674,1.7936433571998885e-09
675,1.7937599495664047e-09
676,1.793493003147024e-09
677,1.7945995172358839e-09
678,1.7944220910181167e-09
679,1.7929243530285096e-09
680,1.7925702615292246e-09
681,1.792698146970484e-09
682,1.7928402753097598e-09
683,1.7918706186091566e-09
684,1.7927398217744447e-09
685,1.792968261801148e-09
686,1.7936293835422761e-09
687,1.7951887108196888e-09
688,1.7940080745500866e-09
689,1.7940330162299693e-09
690,1.7948457229829717e-09
691,1.793372267713141e-09
692,1.7941358156987447e-09
693,1.7932292171286957e-09
694,1.7942137793645756e-09
695,1.7941385126209207e-09
696,1.7944488470841813e-09
697,1.7935613774803041e-09
698,1.7947997240781028e-09
699,1.7957330674232654e-09
700,1.7958826233573453e-09
701,1.7955742861461071e-09
702,1.7941962285935864e-09
703,1.795228667825037e-09
704,1.7949533855063526e-09
705,1.794934847738857e-09
706,1.7949164502353012e-09
707,1.7957524035228668e-09
708,1.795416323790676e-09
709,1.7946028205327318e-09
710,1.7948517882454523e-09
711,1.7957574351665785e-09
712,1.7956580295835775e-09
713,1.7951364495188271e-09
714,1.7950041691829322e-09
715,1.7957071644654472e-09
716,1.7951348097238624e-09
717,1.7953191828215042e-09
718,1.7958562192923736e-09
719,1.794404593647881e-09
720,1.7942994465504016e-09
721,1.7932642785195151e-09
722,1.794139307921391e-09
723,1.7946388961224831e-09
724,1.7934767794225128e-09
725,1.7922428408708717e-09
726,1.7921632461714673e-09
727,1.792716442442108e-09
728,1.793633686051932e-09
729,1.7927549957356161e-09
730,1.7936817780091423e-09
731,1.7942233093281284e-09
732,1.7935824040837335e-09
733,1.7947491169112568e-09
734,1.7924608146655951e-09
735,1.7925097341312614e-09
736,1.7934248908085236e-09
737,1.792442786273381e-09
738,1.7936550537755043e-09
739,1.7933651925225802e-09
740,1.794028421781004e-09
741,1.792889312704346e-09
742,1.7931331909759657e-09
743,1.792952075459456e-09
744,1.7932212150827078e-09
745,1.7947568132755444e-09
746,1.7928135128845697e-09
747,1.7925724355402483e-09
748,1.7928905904335057e-09
749,1.7919419724773962e-09
750,1.7920613020028294e-09
751,1.792431530090001e-09
752,1.792525342635742e-09
753,1.7922909398137885e-09
754,1.7934237949494328e-09
755,1.7937428324833826e-09
756,1.7928518550308592e-09
757,1.7930217123816896e-09
758,1.7926436112371345e-09
759,1.7931815095344728e-09
760,1.792460329687394e-09
761,1.792311289376651e-09
762,1.7924644198462868e-09
763,1.7932158630360054e-09
764,1.7917007928467226e-09
765,1.791539785052577e-09
766,1.7940672165205016e-09
767,1.7936103555425782e-09
768,1.7926164855884986e-09
769,1.7937465938299325e-09
770,1.7934820913750007e-09
771,1.7925779684399406e-09
772,1.7930949946425205e-09
773,1.793584969804288e-09
774,1.7931815837262297e-09
775,1.7926520778660535e-09
776,1.7931075212806437e-09
777,1.7929193677637655e-09
778,1.7944322085133287e-09
779,1.7939235462290596e-09
780,1.7932346465461403e-09
781,1.7939183996082626e-09
