global_step,phi,x2_mean,bc_clean_nrmse,negative_fraction,clamp_fraction,active_fraction,update_cosine_to_floor,update_norm_ratio_to_floor,active_update_energy_fraction
1,3.4011442103967075e-08,3.3609238516965123e-12,389.48660711339784,0.6830390148335899,0.703506327211894,0.29649367278810607,0.7811158678282953,0.5395059643708285,0.2431966975984624
2,3.4011442103967075e-08,3.216761042503886e-12,310.1128374767027,0.6324532207153071,0.6634744365951988,0.3365255634048012,0.8371359730685911,0.6239842557974868,0.23764730615469454
3,3.4011442103967075e-08,5.255343332007736e-12,210.94188537846276,0.6086640342020744,0.6476304303045755,0.35236956969542454,0.8652647268180115,0.6682052262925512,0.236550703286222
4,3.4011442103967075e-08,3.1967164767396837e-12,211.4879726173416,0.5941831785981305,0.6397141563244385,0.36028584367556155,0.8829797241166525,0.6970850054043658,0.23708480665510595
5,3.4011442103967075e-08,2.8345606256553915e-12,210.0622641962995,0.5842438582698286,0.6357687146435639,0.3642312853564361,0.8955825424655032,0.7185427946448018,0.23719176464224193
6,3.4011442103967075e-08,3.322217179843837e-12,202.79465308879253,0.5771463340764755,0.6336202777030527,0.3663797222969473,0.9049966864666426,0.7349399258610835,0.2374522415024163
7,3.4011442103967075e-08,3.1753409538077513e-12,196.42397249327954,0.571230580408703,0.6325257467380868,0.3674742532619132,0.91245963376563,0.7482139302816965,0.23817327896421148
8,3.4011442103967075e-08,3.3591661715009076e-12,190.54514505501555,0.5666878732583663,0.6323589499065234,0.36764105009347653,0.9186353526493934,0.7595439907180106,0.2384719537912024
9,3.4011442103967075e-08,2.7205605257422845e-12,186.2169065855033,0.5627210774163861,0.6327425435566293,0.3672574564433707,0.9238562905566615,0.769504128439664,0.23866094118456907
10,3.4011442103967075e-08,3.0108410972722693e-12,181.22152082463649,0.5596973802871406,0.6335310850179466,0.3664689149820534,0.9282936202727354,0.7781097027276289,0.23836212335571264
11,3.4011442103967075e-08,3.1327139420281484e-12,176.68091054038788,0.5568837091448674,0.6342615535777204,0.3657384464222796,0.9321324618662801,0.7855729793173098,0.23876474179408802
12,3.4011442103967075e-08,2.9116089751933145e-12,172.93790972666318,0.5545529805851613,0.635470277221282,0.36452972277871803,0.9354936948200678,0.7923889289157308,0.23856908539602698
13,3.4011442103967075e-08,3.13068631585905e-12,168.62377592839653,0.5525623561035531,0.636901917473459,0.363098082526541,0.938559130120094,0.7987593475728322,0.23807581707129927
14,3.4011442103967075e-08,3.772764668724584e-12,161.72891607339676,0.550668606596717,0.6379907192732502,0.3620092807267498,0.9412203803254575,0.8041643699856187,0.23815567153744716
15,3.4011442103967075e-08,2.6958712931055973e-12,159.46390706219753,0.5490272007741664,0.6393666303732733,0.36063336962672665,0.9436489309179168,0.8092929488983885,0.238204907767713
16,3.4011442103967075e-08,2.9064891300699083e-12,156.87393731485867,0.5473244668425867,0.6407473591803752,0.35925264081962477,0.9458472449450702,0.8139572849053069,0.23838036193727588
