global_step,predictor_x_gap_mse
1,3.3609238516965123e-12
2,3.4000361493388485e-08
3,1.704205128420231e-08
4,1.1420513714290861e-08
5,8.622888618347642e-09
6,6.953983193722857e-09
7,5.8532054846151624e-09
8,5.076984307810843e-09
9,4.50231644485898e-09
10,4.0599615247359145e-09
11,3.7132321513384724e-09
12,3.43279278187777e-09
13,3.2047653618945806e-09
14,3.0115367866586263e-09
15,2.8541899255587188e-09
16,2.72017057603258e-09
17,2.6064026162457234e-09
18,2.5084722614117846e-09
19,2.424095596075942e-09
20,2.3514474457143936e-09
21,2.2874343602670575e-09
22,2.2324543919520714e-09
23,2.1832727679250143e-09
24,2.1415659782773624e-09
25,2.1043508558582262e-09
26,2.070583688176205e-09
27,2.0411939905879218e-09
28,2.0147594330994225e-09
29,1.991214140014352e-09
30,1.9708024049997673e-09
31,1.9515140990729813e-09
32,1.933026294610828e-09
33,1.918541373829358e-09
34,1.905411898234823e-09
35,1.894329541923649e-09
36,1.883394631867381e-09
37,1.8748102115343687e-09
38,1.8661327029576547e-09
39,1.8588167724153654e-09
40,1.852285799185987e-09
41,1.8456361470363284e-09
42,1.840956659244762e-09
43,1.836988320107569e-09
44,1.8320623239031741e-09
45,1.827649888236405e-09
46,1.8235855092536767e-09
47,1.8207323095861602e-09
48,1.817005069243665e-09
49,1.815161718177787e-09
50,1.81383880685005e-09
51,1.811514836389509e-09
52,1.8102697872204648e-09
53,1.8078601338934297e-09
54,1.8075377938044903e-09
55,1.8050482033752316e-09
56,1.8027848099530891e-09
57,1.8027995282862637e-09
58,1.801199048448925e-09
59,1.8000278768089135e-09
60,1.7976486642106435e-09
61,1.7977997487120525e-09
62,1.7974534574538698e-09
63,1.7965813479489761e-09
64,1.7966754902169482e-09
65,1.7966708747050152e-09
66,1.796573695156187e-09
67,1.7956683858154107e-09
68,1.7946855964746701e-09
69,1.79435911874528e-09
70,1.7949892510615186e-09
71,1.7937233368125595e-09
72,1.795354621015151e-09
73,1.7950305882529483e-09
74,1.7950187886083915e-09
75,1.794192203153599e-09
76,1.7939580033334943e-09
77,1.7939567397671772e-09
78,1.7934708119591077e-09
79,1.794484254525788e-09
80,1.7941454379495495e-09
81,1.7939588506178435e-09
82,1.7929190226584458e-09
83,1.7940083123442958e-09
84,1.7954052112666001e-09
85,1.7934677515990478e-09
86,1.7929323583198253e-09
87,1.7929402834915058e-09
88,1.7938403136763027e-09
89,1.7927565606837712e-09
90,1.7931369271520898e-09
91,1.792549769730746e-09
92,1.7908512557575953e-09
93,1.7911580971803388e-09
94,1.7912000431248426e-09
95,1.7925116058050199e-09
96,1.793139249643778e-09
97,1.7932611104778201e-09
98,1.7926082625450075e-09
99,1.7930794758283091e-09
100,1.793627833484704e-09
101,1.7936269393033832e-09
102,1.7925035263143226e-09
103,1.792052688173974e-09
104,1.7936335017443128e-09
105,1.7926198097400367e-09
106,1.7926834341969242e-09
107,1.7927440706407052e-09
108,1.7931713296670412e-09
109,1.7932153588782014e-09
110,1.793060591337669e-09
111,1.7936433685887653e-09
112,1.7943567711322186e-09
113,1.7940456035015218e-09
114,1.7943736742764124e-09
115,1.7934269678668665e-09
116,1.7949945262159582e-09
117,1.7933621021509022e-09
118,1.792655158756168e-09
119,1.792109469237453e-09
120,1.7915318897651333e-09
121,1.7918570574820395e-09
122,1.7916750772728554e-09
123,1.7911458520310203e-09
124,1.7918779754538508e-09
125,1.7922390163561592e-09
126,1.7931000705314148e-09
127,1.7926584226001176e-09
128,1.7925841001077838e-09
129,1.792424105848439e-09
130,1.7924423991817887e-09
131,1.792227004138631e-09
132,1.7924399650303087e-09
133,1.7927364589025085e-09
134,1.7922522249839237e-09
135,1.7926391615415564e-09
136,1.7928182131354776e-09
137,1.7932525443501078e-09
138,1.7944696743683339e-09
139,1.793961785890581e-09
140,1.7931252841845788e-09
141,1.7929559861367052e-09
142,1.7934463633392433e-09
143,1.793561515680421e-09
144,1.7928325275040385e-09
145,1.7933897223468524e-09
146,1.7929987149724647e-09
147,1.7928922375642305e-09
