global_step,predictor_x_gap_mse
1,3.4029280975164706e-12
2,3.403647657664918e-08
3,1.7046609094781873e-08
4,1.1423892928560253e-08
5,8.624008435132708e-09
6,6.952896136993573e-09
7,5.849096179690242e-09
8,5.074066421180677e-09
9,4.499104104215874e-09
10,4.058892921601414e-09
11,3.7100780199878255e-09
12,3.431078632481763e-09
13,3.2006492659625e-09
14,3.013215226244383e-09
15,2.8549029676965224e-09
16,2.721981959547666e-09
17,2.607405885828825e-09
18,2.509412040202841e-09
19,2.4268829881109268e-09
20,2.353894969776113e-09
21,2.2899059679645972e-09
22,2.2329160398781206e-09
23,2.1825805811620174e-09
24,2.140126524607958e-09
25,2.1026943432099147e-09
26,2.0692049992705104e-09
27,2.040613939048493e-09
28,2.013643743453371e-09
29,1.9915434670751256e-09
30,1.970457769683182e-09
31,1.9522350217267586e-09
32,1.9361272348269644e-09
33,1.9206437402503373e-09
34,1.908266711161388e-09
35,1.895606348795158e-09
36,1.8849630563724226e-09
37,1.8750413906262894e-09
38,1.8672227933955478e-09
39,1.8595652359053696e-09
40,1.853482637691512e-09
41,1.847004994389701e-09
42,1.8414478495870797e-09
43,1.836876186465094e-09
44,1.8318198508260847e-09
45,1.8287038951156134e-09
46,1.8254634683264928e-09
47,1.8226985593663277e-09
48,1.8199096721107076e-09
49,1.8172939441511222e-09
50,1.8147512550091082e-09
51,1.8128988753781192e-09
52,1.8121002064104684e-09
53,1.809841378083408e-09
54,1.8087183668443723e-09
55,1.8071959884194812e-09
56,1.805406236023133e-09
57,1.8047198830702341e-09
58,1.8028407652465823e-09
59,1.8016982206938346e-09
60,1.8004759929761403e-09
61,1.7994356361760437e-09
62,1.8001241004334055e-09
63,1.8006691853034555e-09
64,1.798708836377585e-09
65,1.7983987714145146e-09
66,1.7976566131726638e-09
67,1.7980052876540572e-09
68,1.7967522881400837e-09
69,1.7951920152986877e-09
70,1.7942142547658926e-09
71,1.793000273327854e-09
72,1.7931610572915083e-09
73,1.7929510564954296e-09
74,1.7920131941828359e-09
75,1.7951107611115871e-09
76,1.7948599349739725e-09
77,1.7935255929987941e-09
78,1.793321219846306e-09
79,1.7944527329876754e-09
80,1.7945472104690707e-09
81,1.7944328447753627e-09
82,1.7944599362430711e-09
83,1.7945563840868271e-09
84,1.7944902984786868e-09
85,1.793813765327203e-09
86,1.7932378512218986e-09
87,1.793211723144229e-09
88,1.7938514345341758e-09
89,1.79409273009407e-09
90,1.7932112050265932e-09
91,1.7938752454242548e-09
92,1.7939940553119198e-09
93,1.7934485849587905e-09
94,1.7940159058364885e-09
95,1.7943137145306808e-09
96,1.7938167776047859e-09
97,1.7937390981524573e-09
98,1.7944485502118049e-09
99,1.7940328600425646e-09
100,1.7945987542556048e-09
101,1.7945688118739558e-09
102,1.7942772002315798e-09
103,1.7955242436295042e-09
104,1.7947195904305531e-09
105,1.7950363966984103e-09
106,1.7956796387728103e-09
107,1.7948345703589447e-09
108,1.79451961316474e-09
109,1.7941767649409408e-09
110,1.7942035920003472e-09
111,1.7943278021031572e-09
112,1.7957096964884248e-09
113,1.7953511563647056e-09
114,1.7943322721172198e-09
115,1.7942836540234339e-09
116,1.7948156115186607e-09
117,1.7953719933691252e-09
118,1.7949040525173986e-09
119,1.7948044835902215e-09
120,1.7949292997692318e-09
121,1.7944592110172535e-09
122,1.7950275705707948e-09
123,1.7953186951573782e-09
124,1.7950893648146706e-09
125,1.7948572046025166e-09
126,1.7941472305325742e-09
127,1.794539766235987e-09
128,1.793921185446379e-09
129,1.79306630978977e-09
130,1.7943134533309213e-09
131,1.7939674465045258e-09
132,1.7944586338056102e-09
133,1.7940690646096895e-09
134,1.7931796918675927e-09
135,1.7921827700241738e-09
136,1.7926192297654753e-09
137,1.7930628695698967e-09
138,1.792238323760402e-09
139,1.7917875188520933e-09
140,1.790690210215378e-09
141,1.7917640144228254e-09
142,1.7912701644052095e-09
143,1.791055409251201e-09
144,1.7917503487047376e-09
145,1.7924363159919044e-09
146,1.7920947573359034e-09
147,1.7931594142629234e-09
148,1.7937856175816976e-09
149,1.7922404177278164e-09
150,1.7918343514711872e-09
151,1.792973990705898e-09
152,1.793072148632176e-09
153,1.7931212332143604e-09
154,1.7925066761973704e-09
155,1.7928144256282432e-09
156,1.7931213124688495e-09
157,1.7933518703518374e-09
158,1.793591225602892e-09
159,1.7925747849107835e-09
160,1.7926471594503585e-09
161,1.7934524473812376e-09
162,1.7929577296226785e-09
163,1.7934411883587271e-09
164,1.793067316710959e-09
165,1.7935810846435343e-09
166,1.7930250385596476e-09
167,1.7924022176386718e-09
168,1.7928370918819273e-09
169,1.792031932642802e-09
