global_step,predictor_x_gap_mse
1,3.3609238516965123e-12
2,3.400048369456276e-08
3,1.7041841811868262e-08
4,1.1421310775778919e-08
5,8.624379565795698e-09
6,6.954317783871713e-09
7,5.8534226109038976e-09
8,5.077175964709431e-09
9,4.501824449785345e-09
10,4.0598177397261466e-09
11,3.71326282749404e-09
12,3.432850531288009e-09
13,3.2045815923655297e-09
14,3.0120100063702174e-09
15,2.854044629475193e-09
16,2.7202678404518987e-09
17,2.6061296004976507e-09
18,2.5083713869658497e-09
19,2.423900306597881e-09
20,2.3507474976920263e-09
21,2.2876927146728813e-09
22,2.2325397323356306e-09
23,2.183485742656129e-09
24,2.1413525867889275e-09
25,2.1041498686693477e-09
26,2.0706882011174733e-09
27,2.0416475057994922e-09
28,2.015109963487781e-09
29,1.991243718887427e-09
30,1.9703980253077107e-09
31,1.9515854407888282e-09
32,1.932925932717773e-09
33,1.9187400170773935e-09
34,1.90544330759471e-09
35,1.8942985255349827e-09
36,1.8833212319793476e-09
37,1.8752627516330845e-09
38,1.8659592046445494e-09
39,1.8589685220557484e-09
40,1.8526554334724047e-09
41,1.8456280133030484e-09
42,1.84067297169696e-09
43,1.8368193762017287e-09
44,1.83206641570243e-09
45,1.8277577663380765e-09
46,1.8235303286872582e-09
47,1.8205399919207348e-09
48,1.817315313477374e-09
49,1.8150167989872592e-09
50,1.8138630923252244e-09
51,1.8113968290918995e-09
52,1.8107294852848648e-09
53,1.8078008705873982e-09
54,1.807717899144309e-09
55,1.805356765420386e-09
56,1.802732171928734e-09
57,1.802546945116048e-09
58,1.801046481912924e-09
59,1.799999701527879e-09
60,1.7977701227423465e-09
61,1.798467964322288e-09
62,1.7973795847011624e-09
63,1.7964673511318936e-09
64,1.7966550959466464e-09
65,1.7966593390121735e-09
66,1.7962806471445236e-09
67,1.7957812654159599e-09
68,1.7946189725452264e-09
69,1.7944855593227518e-09
70,1.7943005935258007e-09
71,1.7939871830502328e-09
72,1.7953119463426169e-09
73,1.794814777797777e-09
74,1.7949535807193935e-09
75,1.7940025256431778e-09
76,1.7934135971497015e-09
77,1.7941400567707738e-09
78,1.7936840411709254e-09
79,1.7947118073942693e-09
80,1.793702619024663e-09
81,1.7946986047731165e-09
82,1.7931875817434404e-09
83,1.7941708920949086e-09
84,1.794982805564568e-09
85,1.793645442043886e-09
86,1.7929363490918135e-09
87,1.792742185055023e-09
88,1.7934627554512358e-09
89,1.7931322727507575e-09
90,1.7927921720435645e-09
91,1.792604217528779e-09
92,1.790965579230676e-09
93,1.7910196235603366e-09
94,1.7913048107507774e-09
95,1.7922156042314303e-09
96,1.7927591401832435e-09
97,1.7933714177292328e-09
98,1.7929577440625076e-09
99,1.7929277197417425e-09
100,1.793645297965022e-09
101,1.7936127854333821e-09
102,1.7927762399868963e-09
103,1.7922679035105804e-09
104,1.7939513096361783e-09
105,1.7928028844261761e-09
106,1.7927373674472936e-09
107,1.7925459410955117e-09
108,1.7927588984687423e-09
109,1.7931519172904957e-09
110,1.7938916408214079e-09
111,1.7930647592309449e-09
112,1.7950591345766963e-09
113,1.7941722186408872e-09
114,1.7943094314458097e-09
115,1.7938368695141588e-09
116,1.7946220123013546e-09
117,1.7932900453053715e-09
118,1.7924578625315383e-09
119,1.7921871987849808e-09
120,1.7916342335470956e-09
121,1.7920644439096165e-09
122,1.7914659814416047e-09
123,1.7907949084426368e-09
124,1.7919520647559695e-09
125,1.7921864396802122e-09
126,1.793286676368937e-09
127,1.7929380165497592e-09
128,1.792550322560473e-09
129,1.7930650841691992e-09
130,1.7928206681734362e-09
131,1.7924176347203187e-09
132,1.79246443375782e-09
133,1.792394283362425e-09
134,1.7928406870271956e-09
135,1.7928843222484561e-09
136,1.792770963081976e-09
137,1.7937933910482863e-09
138,1.7947303968653711e-09
139,1.7938711092673083e-09
140,1.7930358930123121e-09
141,1.792320866783613e-09
142,1.7932800925934656e-09
143,1.7933339991342017e-09
144,1.7930423647759587e-09
145,1.7939846660275761e-09
146,1.7931197623352778e-09
147,1.7928433517041964e-09
148,1.792721020909694e-09
149,1.793845565593344e-09
150,1.7935333086094287e-09
151,1.7937548751000016e-09
152,1.793304231071269e-09
153,1.7933596232289672e-09
154,1.7923553166381341e-09
155,1.7928846814776418e-09
156,1.7924577155537884e-09
157,1.7925192618668515e-09
158,1.7934161879090247e-09
159,1.7936641893581538e-09
160,1.7935205249755165e-09
161,1.7937789089269467e-09
162,1.7927919533935945e-09
163,1.7933767838246141e-09
164,1.794720351061744e-09
165,1.79410847426651e-09
166,1.795753462064127e-09
167,1.793938494790578e-09
168,1.7934850956563169e-09
169,1.7939766697120534e-09
170,1.792988911832547e-09
171,1.7928809191802711e-09
172,1.7927421636029174e-09
173,1.7933999213428056e-09
174,1.7933929396081596e-09
175,1.7952060099580237e-09
176,1.793908715754333e-09
177,1.7936075497958014e-09
178,1.7945972353617902e-09
179,1.7939845287505273e-09
180,1.7943365771220632e-09
181,1.7938424804062623e-09
182,1.7932892649832823e-09
183,1.7936308787065351e-09
184,1.7951932335455734e-09
185,1.7940279437159619e-09
