global_step,predictor_x_gap_mse
1,3.3609238516965123e-12
2,4.963829216110675e-08
3,2.4878464832986536e-08
4,1.667295540295718e-08
5,1.2588777455672932e-08
6,1.0151517005649311e-08
7,8.544516073849159e-09
8,7.410871253583403e-09
9,6.5712338615881195e-09
10,5.925633844417024e-09
11,5.41962286788384e-09
12,5.010953285342804e-09
13,4.6766634700810805e-09
14,4.395806950641091e-09
15,4.1653135225435696e-09
16,3.970298104079762e-09
17,3.803465056431191e-09
18,3.660693065315795e-09
19,3.5372762418325746e-09
20,3.43055085118588e-09
21,3.338853618639981e-09
22,3.257818700575342e-09
23,3.186228950413621e-09
24,3.124674963670265e-09
25,3.0707129623157885e-09
26,3.021640653136118e-09
27,2.978564821882038e-09
28,2.939836422066253e-09
29,2.9051021774227737e-09
30,2.876079191054865e-09
31,2.847410082335768e-09
32,2.8205342054666692e-09
33,2.7995553187261448e-09
34,2.780947905573407e-09
35,2.7642556827375045e-09
36,2.7481271436625673e-09
37,2.7358117534530374e-09
38,2.7229586548256243e-09
39,2.7127703138772986e-09
40,2.7030492709109715e-09
41,2.6931146853655432e-09
42,2.6855114033668184e-09
43,2.6807409446682025e-09
44,2.673119453006283e-09
45,2.666840433770566e-09
46,2.661253973764114e-09
47,2.6562825445516515e-09
48,2.651745853200773e-09
49,2.6485398280529044e-09
50,2.6466192566265764e-09
51,2.6435855950309534e-09
52,2.6420158221966256e-09
53,2.637931594088218e-09
54,2.637251133395686e-09
55,2.633901843376946e-09
56,2.6307372038947202e-09
57,2.6304296399642203e-09
58,2.6285319918916696e-09
59,2.6262856856471445e-09
60,2.6235219650424377e-09
61,2.623889371370736e-09
62,2.622789338302263e-09
63,2.621599079847995e-09
64,2.622008499216011e-09
65,2.621765261136474e-09
66,2.621047325411046e-09
67,2.6201500574830273e-09
68,2.6193820183040887e-09
69,2.6181811866744306e-09
70,2.61827397641898e-09
71,2.617917154631585e-09
72,2.6199142696142593e-09
73,2.6186573688032394e-09
74,2.6188056576249528e-09
75,2.6181789784556093e-09
76,2.617175912633246e-09
77,2.617968549024771e-09
78,2.6178104543331205e-09
79,2.6186076692629888e-09
80,2.6178297066022473e-09
81,2.6182063080861672e-09
82,2.6166745184916127e-09
83,2.618199140747071e-09
84,2.6185919152543528e-09
85,2.6171259760076292e-09
86,2.6162850133922803e-09
87,2.6161138552206875e-09
88,2.6166635415845356e-09
89,2.616323620882628e-09
90,2.6160407619873098e-09
91,2.615281729976938e-09
92,2.6139396178942547e-09
93,2.613520278200018e-09
94,2.6137672805281867e-09
95,2.6153158169287694e-09
96,2.6160759398707436e-09
97,2.617040449886625e-09
98,2.6163354191067843e-09
99,2.6170246913011006e-09
100,2.6168738388854755e-09
101,2.6166198820773184e-09
102,2.6160464898319907e-09
103,2.6150393843733997e-09
104,2.617167404472701e-09
105,2.6158185853143265e-09
106,2.6161340949172955e-09
107,2.6157194971952406e-09
108,2.6168461736439624e-09
109,2.6168041229985885e-09
110,2.617079011112311e-09
111,2.616748150732613e-09
112,2.6187647633427414e-09
113,2.6178987181010443e-09
114,2.618163399439669e-09
115,2.617652607719716e-09
116,2.6186796790767115e-09
117,2.6167589579719325e-09
118,2.6157517430100173e-09
119,2.614858181679641e-09
120,2.6141368212086454e-09
121,2.6148749949574305e-09
122,2.6141601494656025e-09
123,2.613164058922836e-09
124,2.6146843392454428e-09
125,2.615289296576756e-09
126,2.6163721648690674e-09
127,2.616199942415179e-09
128,2.6156010778943383e-09
129,2.6162535957507325e-09
130,2.615653213695935e-09
131,2.6156348420017275e-09
132,2.6152605639483952e-09
133,2.615247484602439e-09
134,2.615152815136286e-09
135,2.616024730442869e-09
136,2.6163203445734777e-09
137,2.6167019138922863e-09
138,2.6183895461334753e-09
139,2.6174433261887465e-09
140,2.616687758040449e-09
141,2.615901313072232e-09
142,2.6169565173289976e-09
143,2.617165221402653e-09
144,2.6164863049737675e-09
145,2.617213260152653e-09
146,2.616582451238481e-09
147,2.6162353530643574e-09
148,2.6160209161590495e-09
149,2.6176408314309516e-09
150,2.617276010449651e-09
151,2.6164760586935574e-09
152,2.6169096261104e-09
153,2.6164639208477708e-09
154,2.6153802316103723e-09
155,2.6160050980975942e-09
156,2.6157351963057676e-09
157,2.615885678782471e-09
158,2.616554057861303e-09
159,2.617112494092946e-09
160,2.6166638395962214e-09
161,2.6173799396333655e-09
162,2.6160216738269354e-09
163,2.6169284988994907e-09
164,2.6183093107179103e-09
165,2.6182537224511187e-09
166,2.6192208339912264e-09
167,2.617475529778054e-09
168,2.6168973171445233e-09
169,2.6169093288780762e-09
170,2.6162307580676393e-09
171,2.6161801451963293e-09
172,2.615731642926344e-09
173,2.6170122563709212e-09
174,2.6168783029829457e-09
175,2.61942554248063e-09
176,2.6174935037881548e-09
177,2.617372328464451e-09
178,2.6177218627429073e-09
179,2.617840931656151e-09
180,2.618570875515284e-09
181,2.6180627053050484e-09
182,2.6167663131245533e-09
183,2.6170626418133427e-09
184,2.6181701542825662e-09
185,2.6172439999197966e-09
186,2.616971884831169e-09
187,2.6166167372023994e-09
188,2.6178356657009112e-09
189,2.6175885718457624e-09
190,2.6173021793024322e-09
191,2.6177075269343586e-09
192,2.6173253271566462e-09
193,2.617807603892139e-09
194,2.618804667107545e-09
195,2.6180140720597818e-09
196,2.6177483526010983e-09
197,2.6177076773435823e-09
198,2.6179187638951425e-09
199,2.616042853700762e-09
200,2.6161896365557422e-09
201,2.616335345426541e-09
202,2.6161027006577737e-09
203,2.616800373752145e-09
204,2.618646282100544e-09
205,2.6178547181911785e-09
206,2.6165837392031358e-09
207,2.617891395993882e-09
208,2.617226524645079e-09
209,2.616240086470904e-09
210,2.6163191456799083e-09
211,2.6157477694614198e-09
212,2.6167518806739075e-09
213,2.6166046963804215e-09
214,2.6159181579787034e-09
215,2.6160902871740426e-09
216,2.615349127573336e-09
217,2.6154180619842926e-09
218,2.6145070943227553e-09
219,2.613742983474388e-09
220,2.6141323683231e-09
221,2.6144675276164976e-09
222,2.613965500260032e-09
223,2.6144790005900618e-09
224,2.6159572551849084e-09
225,2.6162675961041524e-09
226,2.6163007563762237e-09
227,2.6154455201038066e-09
228,2.6163109982321983e-09
229,2.6171903033202197e-09
230,2.6168764051366603e-09
231,2.6160721400339802e-09
232,2.615510456948202e-09
233,2.615715919558953e-09
234,2.6166418210302026e-09
235,2.6171853669499183e-09
236,2.618162240245159e-09
237,2.6192689732066247e-09
238,2.6180576534841307e-09
239,2.6169318510355637e-09
240,2.6177925514691074e-09
241,2.6184794214518407e-09
242,2.617511476424184e-09
243,2.6175344588945295e-09
244,2.617292827898623e-09
245,2.617528397387202e-09
246,2.617808245383928e-09
247,2.617436560312096e-09
248,2.615032407696408e-09
249,2.615836270567332e-09
250,2.6177416786864076e-09
251,2.6181798576659543e-09
252,2.6171021522014343e-09
253,2.616827305358443e-09
254,2.6162000828833192e-09
255,2.6178745007303173e-09
256,2.61735983374194e-09
257,2.6186765954005127e-09
258,2.617267753546583e-09
259,2.617090964306624e-09
260,2.6168028061432053e-09
261,2.616268529922792e-09
262,2.617803751647325e-09
263,2.618012807425176e-09
264,2.618329967494248e-09
265,2.617965681692279e-09
266,2.6190142261365546e-09
267,2.6175794718994055e-09
268,2.6181658191748467e-09
269,2.617245448024276e-09
270,2.6173228358559306e-09
271,2.616928025975e-09
272,2.616226348054272e-09
273,2.6164320474330667e-09
274,2.617025126898521e-09
275,2.6181424681509373e-09
276,2.6179727222932957e-09
277,2.6186072252089457e-09
278,2.617912380233346e-09
279,2.617757710119516e-09
280,2.6176519911084236e-09
281,2.6168117305604805e-09
282,2.6165578961440993e-09
283,2.6165429048812274e-09
284,2.616127558530605e-09
285,2.617368411322632e-09
286,2.6163585298974103e-09
287,2.615705478419404e-09
288,2.616207885199393e-09
289,2.6158737278835503e-09
290,2.6168076693322096e-09
291,2.616361007327822e-09
292,2.617333106245546e-09
293,2.6171585057241163e-09
294,2.61779818163473e-09
295,2.6165411180726813e-09
296,2.6184938707208277e-09
297,2.61765076998333e-09
298,2.6184040909361966e-09
299,2.6191770701071902e-09
300,2.617481449872049e-09
301,2.616600441100662e-09
302,2.6168630556058367e-09
303,2.616640453061803e-09
304,2.6171744546625505e-09
305,2.616678385954778e-09
306,2.6164326645329494e-09
307,2.61522376479587e-09
308,2.6162813091662675e-09
309,2.6155184008987007e-09
310,2.6167448834162824e-09
311,2.6170945620056125e-09
312,2.6175011807769405e-09
313,2.619347109936302e-09
314,2.6192227947267708e-09
315,2.6185880718359353e-09
316,2.6171906916895033e-09
317,2.6171228369532667e-09
318,2.6167585712692913e-09
319,2.6165074866152814e-09
320,2.6181919041002233e-09
321,2.617099898854017e-09
322,2.6180955240167615e-09
323,2.6179625123825686e-09
324,2.618924300553794e-09
325,2.62037250845068e-09
326,2.6195665802637548e-09
327,2.6187541502137707e-09
328,2.6203416734492694e-09
329,2.6194760901799766e-09
330,2.6177315150264487e-09
331,2.618841486949973e-09
332,2.6180423428213884e-09
333,2.6171633138543297e-09
334,2.617385227830495e-09
335,2.616844429944507e-09
336,2.618622747448076e-09
337,2.6175267511506285e-09
338,2.618523198890238e-09
339,2.617462071534947e-09
340,2.6174942912260005e-09
341,2.6165123534835227e-09
342,2.6171582989507933e-09
343,2.6186537787538894e-09
344,2.621024069049262e-09
345,2.618545910698812e-09
346,2.6188283050348544e-09
347,2.617512477987942e-09
348,2.6178150237773597e-09
349,2.616916669666907e-09
350,2.617842209264528e-09
351,2.6177951150352797e-09
352,2.6182225551737236e-09
353,2.618369871218857e-09
354,2.6187217933981e-09
355,2.618001350256874e-09
356,2.616501927116086e-09
357,2.6156676958681745e-09
358,2.6149255017162554e-09
359,2.6153926010648267e-09
360,2.614630565093384e-09
361,2.6148524064069968e-09
362,2.614653047884871e-09
363,2.6137874487785396e-09
364,2.614031452142187e-09
365,2.6135533576626184e-09
366,2.6152047253877948e-09
367,2.6138949068303218e-09
368,2.614699686437622e-09
369,2.615372382089818e-09
370,2.615938570594389e-09
371,2.6165009865615317e-09
372,2.6166234100925186e-09
373,2.6164415524313822e-09
374,2.6167299798889045e-09
375,2.6162691309563632e-09
376,2.616258056574118e-09
377,2.617166106894799e-09
378,2.6189444294525063e-09
379,2.6175400121363845e-09
380,2.6181669953530947e-09
381,2.6180734174693954e-09
382,2.619227782048957e-09
383,2.619101724996843e-09
384,2.619088044938489e-09
385,2.6196719542556314e-09
386,2.618115891246924e-09
387,2.619190061248778e-09
388,2.618640127646352e-09
389,2.6192098352217682e-09
390,2.6182046439315774e-09
391,2.6198450933890496e-09
392,2.618858186938124e-09
393,2.618748033981542e-09
394,2.6194159617992637e-09
395,2.6185938916308374e-09
396,2.618851483209564e-09
397,2.6186881397768194e-09
398,2.6175414402676395e-09
399,2.616035684671314e-09
400,2.6169974564553745e-09
401,2.617012925927103e-09
402,2.6174507570574063e-09
403,2.617506547809244e-09
404,2.616460024169028e-09
405,2.6168875306724813e-09
406,2.617237763047947e-09
407,2.6170401316728184e-09
408,2.6163332473379703e-09
409,2.615732270231638e-09
410,2.6166177955134577e-09
411,2.616548918276487e-09
412,2.6154758737403322e-09
413,2.6162685031122357e-09
414,2.6161592382179565e-09
415,2.616242574294749e-09
416,2.6150872454853527e-09
417,2.615622055801704e-09
418,2.6163380663727075e-09
419,2.6162281052115013e-09
420,2.616392049384077e-09
421,2.6153700216081623e-09
422,2.615929984407443e-09
423,2.615851157512989e-09
424,2.6164905795604433e-09
425,2.616218690584874e-09
426,2.6153077278072093e-09
427,2.6136452393829326e-09
428,2.6164701275863363e-09
429,2.6168674045386274e-09
430,2.616189142579098e-09
431,2.6168560703303772e-09
432,2.6171350230408765e-09
433,2.617502473287244e-09
434,2.617241131086664e-09
435,2.61692249595783e-09
436,2.6169749812211165e-09
437,2.6162692544546156e-09
438,2.615735127694225e-09
439,2.6155699108708956e-09
440,2.6150149852855757e-09
