global_step,phi,x2_mean,bc_clean_nrmse,negative_fraction,clamp_fraction,active_fraction,update_cosine_to_floor,update_norm_ratio_to_floor,active_update_energy_fraction
1,3.4011442103967075e-08,3.3609238516965123e-12,389.48660711339784,0.6830390148335899,0.6851602382395213,0.31483976176047873,0.5933958395165467,0.46157207773157294,0.056338536760783285
2,3.4011442103967075e-08,3.391300065053194e-12,292.4247174290248,0.6324524394655106,0.6357062146598399,0.36429378534016005,0.6619478575020614,0.533295727236876,0.05875275376859952
3,3.4011442103967075e-08,5.61838721640139e-12,194.76687546781483,0.6086469769148498,0.6126945019024734,0.3873054980975265,0.6970546970100937,0.5693215008326662,0.061541596925747406
4,3.4011442103967075e-08,3.2816298725944634e-12,195.93145059170516,0.5941684650602955,0.5988941148713243,0.40110588512867573,0.7195245102676093,0.5920274920060654,0.06414215468886439
5,3.4011442103967075e-08,2.6911023829062212e-12,197.7568792728738,0.584243988478128,0.5896166433289991,0.41038335667100084,0.7358742078642169,0.6083501404958843,0.06659178552178117
6,3.4011442103967075e-08,3.1809280611322192e-12,192.8552426555817,0.5771252403319687,0.5830297960859906,0.4169702039140094,0.7482283489023411,0.6205892398093714,0.06877303180049174
7,3.4011442103967075e-08,2.996681159224363e-12,190.56685307140617,0.5712303199921042,0.5775878704198254,0.4224121295801746,0.7580536559194857,0.6301612907833678,0.07065981704118429
8,3.4011442103967075e-08,3.911573240938466e-12,181.20083555969447,0.5667018055464048,0.5735547985534378,0.4264452014465621,0.766370318074105,0.6382344378023237,0.07250586437375121
9,3.4011442103967075e-08,2.7197724309705497e-12,178.2848026830991,0.5627083170030425,0.57004255988475,0.42995744011524994,0.7735414880223599,0.6450964023986268,0.0744646196644209
10,3.4011442103967075e-08,2.7359000679986933e-12,176.05573371338616,0.5596840990405992,0.5673976386985315,0.4326023613014684,0.7797575515642242,0.6511356488289758,0.07605333996210316
11,3.4011442103967075e-08,3.060199546509954e-12,172.07397609076986,0.5568729018560151,0.5649822747441993,0.43501772525580074,0.7850599538135915,0.6562368075438455,0.07730023242586181
12,3.4011442103967075e-08,2.6563014368269e-12,170.03730155065543,0.5545347514232418,0.5630032388012399,0.43699676119876013,0.7898442869486386,0.6606830331288449,0.07899716903441874
13,3.4011442103967075e-08,2.8781406573479856e-12,167.05114523750382,0.5525592311043669,0.5613143069493992,0.4386856930506008,0.7943769140776423,0.6651755155870362,0.08034701556872656
14,3.4011442103967075e-08,3.3537665498695435e-12,162.4466903651902,0.5506981638806865,0.5598645677436022,0.44013543225639784,0.798138090859842,0.6686810305109553,0.08141596016699539
15,3.4011442103967075e-08,2.747092359706826e-12,159.57158099517315,0.5490089716122469,0.5584894378933756,0.4415105621066244,0.8017254683638788,0.67210974866527,0.08279376290983631
16,3.4011442103967075e-08,3.603692927939248e-12,152.5521982763644,0.5473421751713086,0.5571288913726845,0.44287110862731544,0.8048752608215791,0.674922663483998,0.08391689433075877
17,3.4011442103967075e-08,3.480212296935481e-12,147.71476308395393,0.5458622276400449,0.5559730322986896,0.4440269677013105,0.8079573646643887,0.6778038367339451,0.08514574720677413
18,3.4011442103967075e-08,3.468067508903208e-12,143.64753772012577,0.5446074102584869,0.555056365870738,0.44494363412926197,0.810789669526887,0.6804307706001413,0.08646734919757404
19,3.4011442103967075e-08,2.8182363897488042e-12,142.03202985781132,0.5435485563675635,0.5542508973304955,0.4457491026695045,0.8134140825991809,0.6828672423381232,0.0873085785622597
20,3.4011442103967075e-08,3.1676496705022886e-12,139.12613125690712,0.5422857962797406,0.5532915225803327,0.44670847741966735,0.8158476355590846,0.6850730259650031,0.08848138423782445
21,3.4011442103967075e-08,2.8672788687581363e-12,137.3899726480821,0.5412365778029745,0.5525752467251962,0.44742475327480385,0.8180288883151996,0.6870340611625014,0.08945728729607125
22,3.4011442103967075e-08,3.1758448137672398e-12,135.00476319897993,0.5402262916077366,0.5516973823704734,0.44830261762952667,0.8202171920780621,0.6890130941071076,0.0905680148854962
23,3.4011442103967075e-08,3.028715430936634e-12,132.94716901298827,0.5392416564474853,0.5510699085755446,0.44893009142445534,0.822161915027586,0.6907712877320921,0.0915285379511059
24,3.4011442103967075e-08,2.699878519410514e-12,131.5018968581164,0.5386930888820081,0.5507114451272278,0.4492885548727722,0.8241541973216846,0.6927143130039268,0.09210262759797548
25,3.4011442103967075e-08,3.5106000943666153e-12,128.97527286236587,0.5377221255931964,0.5500123567676154,0.44998764323238455,0.8259358737242178,0.6942662810016448,0.09329673984910167
26,3.4011442103967075e-08,2.870575383726493e-12,127.55593247273919,0.5369158758031574,0.5494735548245951,0.4505264451754049,0.827654359013803,0.6957216340002312,0.0940072964292912
27,3.4011442103967075e-08,3.1149140021816594e-12,125.94258155878167,0.5361798082865082,0.5489580601671719,0.45104193983282814,0.8294015211509224,0.6973930674098556,0.09487394045619331
28,3.4011442103967075e-08,3.2374355492501485e-12,123.74148857150611,0.5355118397104585,0.5485954300532734,0.45140456994672656,0.8310551557938126,0.6988700833382703,0.0958681385479841
29,3.4011442103967075e-08,2.9080738630713164e-12,122.51957241762214,0.5349007721612572,0.5481533728767258,0.45184662712327417,0.8326218508025593,0.7003339857093772,0.09671991966713067
30,3.4011442103967075e-08,3.1755300135990164e-12,120.74529833782344,0.5343925691686018,0.5478524614967548,0.4521475385032452,0.8341961580896082,0.7018996425858942,0.09749445656131508
31,3.4011442103967075e-08,3.081114911545167e-12,119.29134148008286,0.5338130120278615,0.5475110553356627,0.4524889446643373,0.8356578400336478,0.7032833802165344,0.09822627010940645
32,3.4011442103967075e-08,3.082082439239853e-12,117.37781698664352,0.5333269444461082,0.5472484251957226,0.4527515748042774,0.8370790461220418,0.7046131964564657,0.09897465035779698
33,3.4011442103967075e-08,3.65033947426622e-12,115.09056463192552,0.5327815018798172,0.5469717325594446,0.45302826744055535,0.8383159277579068,0.7057814544680662,0.09958244110534184
34,3.4011442103967075e-08,3.1802690944797783e-12,113.79684473461762,0.532276163469749,0.5466183472348054,0.4533816527651946,0.8395715979527558,0.7069009791849544,0.10025842081748373
35,3.4011442103967075e-08,2.9859847369251984e-12,112.70061578075007,0.5319179604380312,0.5464787639378219,0.4535212360621781,0.8407672805559672,0.7080231122425805,0.10092502674125538
36,3.4011442103967075e-08,3.299955143885835e-12,111.05391371678151,0.5314261636911032,0.546174206725467,0.453825793274533,0.8419866393691632,0.7092024661588099,0.10156348831395197
37,3.4011442103967075e-08,3.0123935600626803e-12,109.7670410585099,0.530925382571515,0.5458652224309316,0.45413477756906834,0.8431406117281847,0.7102003156786835,0.1024992783953066
38,3.4011442103967075e-08,2.9149972037753137e-12,108.7015999121324,0.530438794156564,0.5456680870656023,0.4543319129343977,0.8441703213141843,0.7111037228362481,0.10299508568648717
39,3.4011442103967075e-08,3.720142677057862e-12,106.67118631613852,0.529984367191571,0.5454264204618696,0.4545735795381303,0.845182958601267,0.7119957976024237,0.10363228220941886
40,3.4011442103967075e-08,3.3149752816461407e-12,105.28037357427822,0.5295012944007046,0.5451068892950809,0.4548931107049191,0.8461578665753251,0.7127422327149588,0.10446056758097876
41,3.4011442103967075e-08,2.8983090630956163e-12,104.43305099751177,0.529231763220895,0.5450182174431726,0.4549817825568275,0.8471784691339515,0.7137057977613382,0.10509916272322516
42,3.4011442103967075e-08,2.74849873426837e-12,103.57246092727104,0.5287675706334451,0.5446887904456275,0.4553112095543725,0.8481040559693306,0.7145083668915087,0.10565665262600017
43,3.4011442103967075e-08,3.2031361996741177e-12,102.52219051029115,0.5283165290842372,0.5445527227727285,0.4554472772272716,0.8490129186893328,0.7153644015362456,0.10626026166224141
44,3.4011442103967075e-08,3.0427399340238878e-12,101.66157781090082,0.5281532478767583,0.5445128790331044,0.4554871209668956,0.8499548610279771,0.7162378135123258,0.10677616553530156
45,3.4011442103967075e-08,3.0168155384164086e-12,100.64487632190958,0.5278199146302306,0.544446863425296,0.45555313657470403,0.8508950270547769,0.7171009472486061,0.1073541362249673
46,3.4011442103967075e-08,3.0322213411197708e-12,99.80871453483661,0.527406373071257,0.5442006395310834,0.45579936046891656,0.851802620325609,0.7180104467308996,0.10811696226393472
47,3.4011442103967075e-08,2.952265621298654e-12,98.95664705115395,0.5271006439842073,0.5440450406132706,0.4559549593867293,0.8526787084669466,0.7187181547173739,0.10867793558128395
48,3.4011442103967075e-08,2.6913207933744573e-12,98.40937298974066,0.5268139253088736,0.5439626187597347,0.4560373812402653,0.8535881493638893,0.7196007338614467,0.10903262595713913
49,3.4011442103967075e-08,2.245847852791571e-12,98.08425678351675,0.5265109305961119,0.5438330615018069,0.4561669384981931,0.8543579801033118,0.7203865700656253,0.10959615006491677
50,3.4011442103967075e-08,2.8294442488556636e-12,97.39252952210656,0.5262908785700837,0.5437785042243478,0.45622149577565213,0.8551138332291419,0.7209585940657944,0.11033371291390379
51,3.4011442103967075e-08,3.0329920736982717e-12,96.61314223115798,0.526010279684823,0.5436675667532378,0.45633243324676215,0.8559138012685477,0.7218213314105132,0.11066546682900905
52,3.4011442103967075e-08,3.1844564475813032e-12,95.64528355434578,0.5257225193430939,0.5435829313586116,0.45641706864138837,0.8567277745376873,0.7226274696820897,0.11130810955470682
53,3.4011442103967075e-08,3.003422857997247e-12,94.93030077525951,0.5256149672877689,0.5435971240632489,0.45640287593675105,0.8573317458233801,0.7231144047000951,0.11164511445493709
54,3.4011442103967075e-08,3.4709923150297203e-12,93.97214706848449,0.5253038996604428,0.5433640512072784,0.4566359487927217,0.8581275433948553,0.723949420274959,0.11229533316206076
55,3.4011442103967075e-08,3.0065907188885057e-12,93.05207477098804,0.5250399674375085,0.5433695199558541,0.4566304800441458,0.8588368384611763,0.7246427510383705,0.11263006046157592
56,3.4011442103967075e-08,3.0212721864394823e-12,92.3425792251785,0.5246858008630727,0.5432023324993925,0.4567976675006074,0.859587680471093,0.725307881513895,0.11325234478027647
57,3.4011442103967075e-08,3.6480139449343594e-12,91.36734433583763,0.5245260352796783,0.5431628793846668,0.45683712061533316,0.8602468961013305,0.7259268149695465,0.11347955918847352
58,3.4011442103967075e-08,3.2373819963203715e-12,90.61515323243654,0.5242463478525136,0.5429808481820708,0.45701915181792924,0.8609456765687499,0.7264714009744588,0.11435686310587483
59,3.4011442103967075e-08,3.2866656116451085e-12,89.83105842461883,0.5240295510339711,0.5430239471291805,0.45697605287081955,0.861617792443921,0.727238240996899,0.11460969246506722
60,3.4011442103967075e-08,2.6909633495874324e-12,89.41399923565601,0.5237893167215321,0.5429199106979399,0.45708008930206007,0.8623258327046753,0.7278918144546636,0.11510443396794166
61,3.4011442103967075e-08,3.5996975976916046e-12,88.37735794774251,0.5236343688452164,0.5429386606930571,0.45706133930694287,0.8630104274456205,0.7286632601802663,0.11538051079857255
62,3.4011442103967075e-08,3.2314192024687528e-12,87.6098027697081,0.523409629320409,0.5428777232089262,0.45712227679107376,0.8636696645872127,0.7293742381247096,0.11590947383634283
63,3.4011442103967075e-08,2.9825652814732703e-12,87.00126811309731,0.523282155395272,0.5428747284180395,0.45712527158196054,0.8641330606247419,0.7297032346707061,0.11619337120835804
64,3.4011442103967075e-08,3.1649632491484617e-12,86.49686163790933,0.5229768169331206,0.5428014211454633,0.45719857885453674,0.8646930632610876,0.7301282481508615,0.11683836593683075
65,3.4011442103967075e-08,3.2486190810150512e-12,85.76774867270505,0.5228929627882909,0.542880717999813,0.457119282000187,0.8652754846300077,0.730759583442821,0.11707178815298244
66,3.4011442103967075e-08,3.059879575164198e-12,85.20547821456229,0.5226980409640518,0.5428570200893177,0.4571429799106823,0.8657499309134534,0.7310184683527763,0.11767357927146091
67,3.4011442103967075e-08,2.9650946773584835e-12,84.61615745605232,0.5225805930779706,0.5428423065514827,0.4571576934485173,0.8663043604788158,0.73156230790178,0.1180665142940701
68,3.4011442103967075e-08,3.0179770772297744e-12,83.97932518147773,0.5224320254083267,0.5428623586295941,0.4571376413704059,0.8667917272513322,0.7319421469385192,0.11854055642385446
69,3.4011442103967075e-08,2.733646469512976e-12,83.51769756604459,0.5222800723228979,0.5427684784457087,0.45723152155429125,0.8673450388067064,0.73252082010343,0.11895636514708083
70,3.4011442103967075e-08,3.4105454310493916e-12,82.85494547870516,0.5219992130210382,0.5426969940893245,0.4573030059106755,0.8678087058798298,0.7328567853958429,0.11937312958830601
71,3.4011442103967075e-08,2.7325504403018255e-12,82.5002444902532,0.521788926617467,0.5426083222374161,0.45739167776258394,0.8683068583911686,0.733219993378358,0.1200528061842443
72,3.4011442103967075e-08,3.031794763647175e-12,82.00577950528205,0.5217253849673477,0.5427111867939618,0.4572888132060382,0.868869565561258,0.7338572630186397,0.1202301302068735
73,3.4011442103967075e-08,3.1859976381137513e-12,81.51731448711719,0.5215634058428631,0.5426658743057619,0.4573341256942381,0.8693928921977402,0.7343578553872556,0.12072616526918876
74,3.4011442103967075e-08,2.874249342134237e-12,81.08710250954651,0.5213184840316448,0.5426816295099923,0.4573183704900077,0.8700379002087294,0.7352119615372371,0.12086483832278434
75,3.4011442103967075e-08,3.5716903478398694e-12,80.39422847836654,0.5212315048876289,0.5427463430348065,0.4572536569651935,0.8704967153268837,0.7356795456078706,0.12130467052432566
76,3.4011442103967075e-08,3.0967022397315483e-12,79.90028310971256,0.5211641871968262,0.5427976451047799,0.4572023548952201,0.8710285602052075,0.736180160489017,0.12166911874748823
77,3.4011442103967075e-08,3.2679908941150916e-12,79.43747419210017,0.5209831976606256,0.5427536346995743,0.45724636530042573,0.8714964799387841,0.7365619084799616,0.12189236558642494
78,3.4011442103967075e-08,3.1259687451472225e-12,78.95797865470108,0.5208762966467978,0.5427093638777698,0.4572906361222302,0.8718186727489384,0.7366527251579125,0.12277235341163324
79,3.4011442103967075e-08,3.1087998231989905e-12,78.51614760758665,0.5207454373058757,0.5428182180160891,0.45718178198391096,0.8722863343088629,0.7371992199286292,0.1227056480302369
80,3.4011442103967075e-08,3.2206907490542673e-12,78.11455807400188,0.5207360623083171,0.5427811086507529,0.45721889134924704,0.8727791607543259,0.7376512013231382,0.12329281894774916
81,3.4011442103967075e-08,3.736514028277786e-12,77.46423719486214,0.5204402290520237,0.5426546763920114,0.45734532360798863,0.8733063680234796,0.7381746496930549,0.12383665007841042
82,3.4011442103967075e-08,2.36933645678863e-12,77.24230631521652,0.5202859322172052,0.5426611868069826,0.4573388131930174,0.8737186342118529,0.7386054837093194,0.1240431911592772
83,3.4011442103967075e-08,3.043331306865924e-12,76.84945604878716,0.5202042916134657,0.5426842336759808,0.4573157663240192,0.8740807528364534,0.7389324861466532,0.12427306155597824
84,3.4011442103967075e-08,3.712808154127766e-12,76.13452689663163,0.5200221302025703,0.542676942011213,0.457323057988787,0.874506829494477,0.7393453769932969,0.12481155860503713
85,3.4011442103967075e-08,3.127689761877091e-12,75.70517564385347,0.519869135450746,0.5426464732691476,0.4573535267308524,0.8749285225723812,0.7397544351632809,0.12522201671509212
86,3.4011442103967075e-08,3.133700416017901e-12,75.36906344317575,0.5197507761065687,0.5426955617980308,0.4573044382019692,0.8752726167561702,0.7400826847386174,0.12537007220895763
87,3.4011442103967075e-08,2.8017032353852004e-12,75.04970235236635,0.5197272084043728,0.5428326711373253,0.45716732886267475,0.8757672970691461,0.7406532782490552,0.12559574212575034
88,3.4011442103967075e-08,3.6314718624829353e-12,74.3472255955177,0.5196824167493707,0.5429261606963123,0.45707383930368767,0.8761005713908556,0.7409558547780668,0.12585790577992229
